JAM.ML.AD,JAM-Nasal pharynx,ML-Reconstruction,AD-Per orifice endoscopic,Endoscopic reconstruction of nasopharynx,Endoscopic correction of choanal atresia,,
JAN.AD.AA,JAN-Larynx and epiglottis,AD-Biopsy,AA-Open approach,Open biopsy of larynx,,,
JAN.AD.AD,JAN-Larynx and epiglottis,AD-Biopsy,AD-Per orifice endoscopic,Closed biopsy of larynx,Endoscopic biopsy,,
JAN.AE.AC,JAN-Larynx and epiglottis,AE-Inspection,AC-Per Orifice,Laryngoscopy,,with other tracheoscopy,"that with biopsy (<a href=""#http://id.who.int/ichi/entity/1532012605"" class=""link-open-node"" data-tsel=""Section"" data-node-id=""{#}-{1}-{7}-{JA}-{12905}"" title=""Closed biopsy of larynx"">JAN.AD.AD</a>)"
JAN.BA.BA,JAN-Larynx and epiglottis,BA-(Diagnostic) Imaging,"BA-Radiation, not otherwise specified",Noncontrast x-ray of larynx,,,
JAN.BA.BB,JAN-Larynx and epiglottis,BA-(Diagnostic) Imaging,BB-Radiation with contrast medium,Contrast laryngogram,"Fluoroscopy, larynx NEC",,
JAN.BA.BC,JAN-Larynx and epiglottis,BA-(Diagnostic) Imaging,"BC-Computerised tomography, not otherwise specified","Computerised tomography, larynx, not elsewhere classified","CT of larynx, NEC",,
JAN.BA.BD,JAN-Larynx and epiglottis,BA-(Diagnostic) Imaging,BD-Computerised tomography with contrast medium,Computerised tomography larynx with intravenous contrast,CT of larynx with IV contrast,,
JAN.DB.AD,JAN-Larynx and epiglottis,DB-Application [of pharmaceutical],AD-Per orifice endoscopic,Injection of larynx,Injection of inert material into larynx or vocal cords,,
JAN.DL.AC,JAN-Larynx and epiglottis,DL-Insertion [of assistive internal device],AC-Per Orifice,Insertion of device into larynx,Insertion of laryngeal stent,,
JAN.FA.AA,JAN-Larynx and epiglottis,FA-Incision,AA-Open approach,Other incision of larynx,,,
JAN.FC.AC,JAN-Larynx and epiglottis,FC-Release,AC-Per Orifice,Release of congenital web of larynx,,,
JAN.GA.AA,JAN-Larynx and epiglottis,GA-Destruction,AA-Open approach,Other destruction of lesion or tissue of larynx,Stripping of vocal cords,,"open biopsy of larynx (<a href=""#http://id.who.int/ichi/entity/690465313"" class=""link-open-node"" data-tsel=""Section"" data-node-id=""{#}-{1}-{7}-{JA}-{12904}"" title=""Open biopsy of larynx"">JAN.AD.AA</a>);<br/> laryngeal fistulectomy (<a href=""#http://id.who.int/ichi/entity/710731262"" class=""link-open-node"" data-tsel=""Section"" data-node-id=""{#}-{1}-{7}-{JA}-{12931}"" title=""Repair of larynx"">JAN.MK.AA</a>);<br/> laryngotracheal fistulectomy (<a href=""#http://id.who.int/ichi/entity/710731262"" class=""link-open-node"" data-tsel=""Section"" data-node-id=""{#}-{1}-{7}-{JA}-{12931}"" title=""Repair of larynx"">JAN.MK.AA</a>)"
JAN.FC.AA,JAN-Larynx and epiglottis,FC-Release,AA-Open approach,Release of adhesions of larynx,Lysis of adhesions of larynx,,
JAN.JB.AC,JAN-Larynx and epiglottis,JB-Drainage,AC-Per Orifice,Drainage of larynx,Aspiration of laryngeal cyst;<br/> Marsupialisation of laryngeal cyst,,
JAN.JB.AD,JAN-Larynx and epiglottis,JB-Drainage,AD-Per orifice endoscopic,Endoscopic drainage of larynx,Endoscopic aspiration of laryngeal cyst;<br/> Endoscopic marsupialisation of laryngeal cyst,,
JAN.JD.AD,JAN-Larynx and epiglottis,JD-Removal (of internal device or foreign body),AD-Per orifice endoscopic,Removal of intraluminal foreign body from larynx without incision,Removal of keel or stent of larynx,,
JAN.JI.AC,JAN-Larynx and epiglottis,"JI-Excision, local",AC-Per Orifice,Other excision of lesion or tissue of larynx,,,
JAN.JI.AD,JAN-Larynx and epiglottis,"JI-Excision, local",AD-Per orifice endoscopic,Endoscopic excision of lesion or tissue of larynx,,,
JAN.JJ.AA,JAN-Larynx and epiglottis,"JJ-Excision, partial",AA-Open approach,Other partial laryngectomy,Epiglottidectomy;<br/> Excision of laryngeal cartilage;<br/> Hemilaryngectomy,,
JAN.JJ.AD,JAN-Larynx and epiglottis,"JJ-Excision, partial",AD-Per orifice endoscopic,Endoscopic partial laryngectomy,Endoscopic epiglottidectomy,,
JAN.JK.AD,JAN-Larynx and epiglottis,"JK-Excision, total",AD-Per orifice endoscopic,Vocal cordectomy,Excision of vocal cords,,
JAN.JL.AA,JAN-Larynx and epiglottis,"JL-Excision, extended",AA-Open approach,Radical laryngectomy,Complete [total] laryngectomy with radical neck dissection (with thyroidectomy) (with synchronous tracheostomy);<br/> Laryngopharyngectomy;<br/> Pharyngolaryngectomy,,
JAN.KA.AD,JAN-Larynx and epiglottis,KA-Replacement of internal device,AD-Per orifice endoscopic,Replacement of laryngeal stent,,,
JAN.JK.AA,JAN-Larynx and epiglottis,"JK-Excision, total",AA-Open approach,Complete laryngectomy,Block dissection of larynx (with thyroidectomy) (with synchronous tracheostomy);<br/> Laryngopharyngectomy,,"that with radical neck dissection (<a href=""#http://id.who.int/ichi/entity/1824486763"" class=""link-open-node"" data-tsel=""Section"" data-node-id=""{#}-{1}-{7}-{JA}-{12926}"" title=""Radical laryngectomy"">JAN.JL.AA</a>)"
"<span class=""text-retired"" title=""Retired ICHI code"">JAN.LB.AA</span>",JAN-Larynx and epiglottis,LB-Reattachment,AA-Open approach,"<span class=""text-retired"" title=""Retired ICHI code"">Suture of laceration of larynx</span>",,,
JAN.LG.AC,JAN-Larynx and epiglottis,LG-Dilatation,AC-Per Orifice,Dilation of larynx,,,
JAN.MK.AA,JAN-Larynx and epiglottis,MK-Repair,AA-Open approach,Repair of larynx,Arytenoidopexy;<br/> Closure of fistula of larynx;<br/> Laryngotracheal fistulectomy;<br/> Repair of laryngeal fracture;<br/> Revision of laryngostomy;<br/> Suture of laceration of larynx;<br/> Take-down of laryngostomy;<br/> Transposition of vocal cords,,"construction of artificial larynx (<a href=""#http://id.who.int/ichi/entity/1739908505"" class=""link-open-node"" data-tsel=""Section"" data-node-id=""{#}-{1}-{7}-{JA}-{12932}"" title=""Reconstruction of larynx"">JAN.ML.AA</a>)"
JAN.ML.AA,JAN-Larynx and epiglottis,ML-Reconstruction,AA-Open approach,Reconstruction of larynx,Construction of artificial larynx;<br/> Graft of larynx;<br/> Tracheoplasty with artificial larynx,,
JAN.LI.AA,JAN-Larynx and epiglottis,LI-Deviation,AA-Open approach,Laryngostomy,,,"Revision of laryngostomy (<a href=""#http://id.who.int/ichi/entity/710731262"" class=""link-open-node"" data-tsel=""Section"" data-node-id=""{#}-{1}-{7}-{JA}-{12931}"" title=""Repair of larynx"">JAN.MK.AA</a>)"
JBA.AD.AA,JBA-Trachea,AD-Biopsy,AA-Open approach,Open biopsy of trachea,,,
JBA.AD.AD,JBA-Trachea,AD-Biopsy,AD-Per orifice endoscopic,Closed biopsy of trachea,Endoscopic biopsy,,
JBA.AE.AB,JBA-Trachea,AE-Inspection,AB-Percutaneous endoscopic,Tracheoscopy through artificial stoma,,,"that with biopsy (<a href=""#http://id.who.int/ichi/entity/60496553"" class=""link-open-node"" data-tsel=""Section"" data-node-id=""{#}-{1}-{7}-{JB}-{12934}"" title=""Closed biopsy of trachea"">JBA.AD.AD</a>)"
JBA.BA.BA,JBA-Trachea,BA-(Diagnostic) Imaging,"BA-Radiation, not otherwise specified","X-ray of trachea, not elsewhere classified",,,
JBA.DL.AC,JBA-Trachea,DL-Insertion [of assistive internal device],AC-Per Orifice,Insertion of endotracheal tube,,,
JBA.DB.AD,JBA-Trachea,DB-Application [of pharmaceutical],AD-Per orifice endoscopic,Injection of locally-acting therapeutic substance into trachea,,,
JBA.FA.AA,JBA-Trachea,FA-Incision,AA-Open approach,Other incision of trachea,,,
JBA.FC.AA,JBA-Trachea,FC-Release,AA-Open approach,Release of adhesions of trachea,Lysis of adhesions of trachea,,
JBA.GA.AA,JBA-Trachea,GA-Destruction,AA-Open approach,Destruction of lesion or tissue of trachea,,,"open biopsy of trachea (<a href=""#http://id.who.int/ichi/entity/365160325"" class=""link-open-node"" data-tsel=""Section"" data-node-id=""{#}-{1}-{7}-{JB}-{12933}"" title=""Open biopsy of trachea"">JBA.AD.AA</a>);<br/> laryngotracheal fistulectomy (<a href=""#http://id.who.int/ichi/entity/710731262"" class=""link-open-node"" data-tsel=""Section"" data-node-id=""{#}-{1}-{7}-{JA}-{12931}"" title=""Repair of larynx"">JAN.MK.AA</a>);<br/>"
JBA.GA.AD,JBA-Trachea,GA-Destruction,AD-Per orifice endoscopic,Endoscopic destruction of lesion or tissue of trachea,,,
JBA.JD.AC,JBA-Trachea,JD-Removal (of internal device or foreign body),AC-Per Orifice,Removal of intraluminal foreign body from trachea without incision,,,
JBA.JD.AA,JBA-Trachea,JD-Removal (of internal device or foreign body),AA-Open approach,Removal of intraluminal foreign body from trachea with incision,Removal of tracheostomy tube,,
JBA.JI.AA,JBA-Trachea,"JI-Excision, local",AA-Open approach,Local excision of lesion or tissue of trachea,,,
JBA.JJ.AA,JBA-Trachea,"JJ-Excision, partial",AA-Open approach,Partial excision of trachea,,,
JBA.KA.AC,JBA-Trachea,KA-Replacement of internal device,AC-Per Orifice,Replacement of tracheostomy tube,,,
JBA.KA.AD,JBA-Trachea,KA-Replacement of internal device,AD-Per orifice endoscopic,Replacement of tracheal stent,,,
"<span class=""text-retired"" title=""Retired ICHI code"">JBA.LB.AA</span>",JBA-Trachea,LB-Reattachment,AA-Open approach,"<span class=""text-retired"" title=""Retired ICHI code"">Suture of laceration of trachea</span>",,,
JBA.LG.AD,JBA-Trachea,LG-Dilatation,AD-Per orifice endoscopic,Endoscopic dilatation of trachea,,,
JBA.LI.AA,JBA-Trachea,LI-Deviation,AA-Open approach,Tracheostomy,Mediastinal tracheostomy;<br/> Open tracheostomy;<br/> Other tracheostomy;<br/> Permanent tracheostomy;<br/> Temporary percutaneous dilatational tracheostomy [PDT];<br/> Temporary tracheostomy;<br/> Tracheotomy for assistance in breathing,,
JBA.LI.AE,JBA-Trachea,LI-Deviation,AE-Percutaneous,Percutaneous tracheostomy,Permanent percutaneous dilatational tracheostomy [PDT],,"that with laryngectomy (<a href=""#http://id.who.int/ichi/entity/1394636560"" class=""link-open-node"" data-tsel=""Section"" data-node-id=""{#}-{1}-{7}-{JA}-{12924}"" title=""Complete laryngectomy"">JAN.JK.AA</a>), (<a href=""#http://id.who.int/ichi/entity/1824486763"" class=""link-open-node"" data-tsel=""Section"" data-node-id=""{#}-{1}-{7}-{JA}-{12926}"" title=""Radical laryngectomy"">JAN.JL.AA</a>)"
JBA.MK.AD,JBA-Trachea,MK-Repair,AD-Per orifice endoscopic,Endoscopic closure of fistula of trachea,Endoscopic closure of external fistula of trachea;<br/> Endoscopic closure of tracheotomy;<br/> Endoscopic tracheoesophageal fistulectomy,,
JBA.ML.AA,JBA-Trachea,ML-Reconstruction,AA-Open approach,Repair and plastic operations on trachea,Reconstruction of trachea;<br/> Tracheoesophageal fistulisation for insertion of a speech prosthesis,,
JBB.AD.AA,JBB-Bronchus,AD-Biopsy,AA-Open approach,Open biopsy of bronchus,,,"open biopsy of lung (<a href=""#http://id.who.int/ichi/entity/1586668694"" class=""link-open-node"" data-tsel=""Section"" data-node-id=""{#}-{1}-{7}-{JB}-{12975}"" title=""Open biopsy of lung"">JBF.AD.AA</a>)"
JBA.MK.AA,JBA-Trachea,MK-Repair,AA-Open approach,Closure of fistula of trachea,Closure of external fistula of trachea;<br/> Closure of tracheotomy;<br/> Tracheoesophageal fistulectomy;<br/> Tracheorrhaphy,,"laryngotracheal fistulectomy (<a href=""#http://id.who.int/ichi/entity/710731262"" class=""link-open-node"" data-tsel=""Section"" data-node-id=""{#}-{1}-{7}-{JA}-{12931}"" title=""Repair of larynx"">JAN.MK.AA</a>)"
JBB.AE.AD,JBB-Bronchus,AE-Inspection,AD-Per orifice endoscopic,Bronchoscopy,Bronchoscopy through artificial stoma;<br/> Fibre-optic bronchoscopy,,"that for aspiration (<a href=""#http://id.who.int/ichi/entity/1171030938"" class=""link-open-node"" data-tsel=""Section"" data-node-id=""{#}-{1}-{7}-{JB}-{12958}"" title=""Closed biopsy of bronchus"">JBB.AD.AD</a>);<br/> that for biopsy (<a href=""#http://id.who.int/ichi/entity/1171030938"" class=""link-open-node"" data-tsel=""Section"" data-node-id=""{#}-{1}-{7}-{JB}-{12958}"" title=""Closed biopsy of bronchus"">JBB.AD.AD</a>)"
JBB.AD.AD,JBB-Bronchus,AD-Biopsy,AD-Per orifice endoscopic,Closed biopsy of bronchus,"Bronchoscopy (fibre-optic) (rigid) with brush biopsy of ""lung"";<br/> Diagnostic bronchoalveolar lavage (BAL);<br/> Endoscopic biopsy of bronchus;<br/> Excision (bite) biopsy;<br/> Transbronchoscopic needle aspiration [TBNA] of bronchus",,"closed biopsy of lung (<a href=""#http://id.who.int/ichi/entity/1628284655"" class=""link-open-node"" data-tsel=""Section"" data-node-id=""{#}-{1}-{7}-{JB}-{12977}"" title=""Closed biopsy of lung"">JBF.AD.AD</a>);<br/> whole lung lavage (<a href=""#http://id.who.int/ichi/entity/1081791485"" class=""link-open-node"" data-tsel=""Section"" data-node-id=""{#}-{1}-{7}-{JB}-{12988}"" title=""Irrigation of lung"">JBF.JA.AZ</a>)"
JBB.BA.BB,JBB-Bronchus,BA-(Diagnostic) Imaging,BB-Radiation with contrast medium,Other contrast bronchogram,Endotracheal bronchogram;<br/> Transcricoid bronchogram,,
JBA.SN.AC,JBA-Trachea,SN-Management of internal device,AC-Per Orifice,Tracheostomy toilette,,,
JBB.FA.AA,JBB-Bronchus,FA-Incision,AA-Open approach,Incision of bronchus,,,
JBB.DN.AD,JBB-Bronchus,DN-Implantation [of internal device],AD-Per orifice endoscopic,Endoscopic insertion of bronchial device,Biologic Lung Volume Reduction NOS (BLVR);<br/> Endobronchial airflow redirection valve;<br/> Endoscopic insertion or replacement of bronchial valve;<br/> Intrabronchial airflow redirection valve,,
JBB.GA.AA,JBB-Bronchus,GA-Destruction,AA-Open approach,Other local destruction of lesion or tissue of bronchus,,,"that by endoscopic approach (<a href=""#http://id.who.int/ichi/entity/2086587185"" class=""link-open-node"" data-tsel=""Section"" data-node-id=""{#}-{1}-{7}-{JB}-{12964}"" title=""Endoscopic destruction of lesion or tissue of bronchus"">JBB.GA.AD</a>)"
JBB.JD.AD,JBB-Bronchus,JD-Removal (of internal device or foreign body),AD-Per orifice endoscopic,Endoscopic removal of foreign body from bronchus,Removal of intraluminal foreign body from bronchus without incision;<br/> Endoscopic removal of bronchial device,,
JBB.JI.AA,JBB-Bronchus,"JI-Excision, local",AA-Open approach,Other local excision of lesion or tissue of bronchus,,,
JBB.JI.AD,JBB-Bronchus,"JI-Excision, local",AD-Per orifice endoscopic,Endoscopic excision of lesion or tissue of bronchus,,,
JBB.GA.AD,JBB-Bronchus,GA-Destruction,AD-Per orifice endoscopic,Endoscopic destruction of lesion or tissue of bronchus,"Bronchoscopic bronchial thermoplasty, ablation of airway smooth muscle",,
JBB.LA.AA,JBB-Bronchus,LA-Occlusion,AA-Open approach,Ligation of bronchus,,,
"<span class=""text-retired"" title=""Retired ICHI code"">JBB.LB.AA</span>",JBB-Bronchus,LB-Reattachment,AA-Open approach,"<span class=""text-retired"" title=""Retired ICHI code"">Suture of laceration of bronchus</span>",Bronchorrhaphy,,
JBF.AD.AA,JBF-Lung parenchym,AD-Biopsy,AA-Open approach,Open biopsy of lung,,,
JBB.JJ.AA,JBB-Bronchus,"JJ-Excision, partial",AA-Open approach,Other excision of bronchus,Resection (wide sleeve) of bronchus,,
JBB.MK.AB,JBB-Bronchus,MK-Repair,AB-Percutaneous endoscopic,"Suture of laceration of bronchus, transparietal",Transparietal bronchorrhaphy,,
JBB.LG.AD,JBB-Bronchus,LG-Dilatation,AD-Per orifice endoscopic,Endoscopic bronchial dilation,,,
JBB.MK.AA,JBB-Bronchus,MK-Repair,AA-Open approach,Closure of fistula of bronchus,Bronchocutaneous fistulectomy;<br/> Bronchoesophageal fistulectomy;<br/> Bronchorrhaphy;<br/> Bronchovisceral fistulectomy;<br/> Closure of bronchostomy;<br/> Suture of laceration of bronchus,,
JBB.ML.AA,JBB-Bronchus,ML-Reconstruction,AA-Open approach,Other plastic operations on bronchus,,,
JBF.AD.AB,JBF-Lung parenchym,AD-Biopsy,AB-Percutaneous endoscopic,Transparietal biopsy of lung,"Biopsy of lung, endoscopic approach [VATS]",,
JBF.BA.BH,JBF-Lung parenchym,BA-(Diagnostic) Imaging,"BH-Nuclear magnetic resonance, not otherwise specified",Magnetic resonance imaging of lung,MRI of lung,,
JBF.BA.BE,JBF-Lung parenchym,BA-(Diagnostic) Imaging,"BE-Ionising agents, open, not otherwise specified",Pulmonary scan,,,
JBF.AD.AE,JBF-Lung parenchym,AD-Biopsy,AE-Percutaneous,Percutaneous biopsy of lung,"Biopsy of lung, percutaneous (needle) approach",,
JBF.FA.AA,JBF-Lung parenchym,FA-Incision,AA-Open approach,Incision of lung,,,puncture of lung (JBF JB AG)
JBF.BA.BA,JBF-Lung parenchym,BA-(Diagnostic) Imaging,"BA-Radiation, not otherwise specified","X-ray of lung, not elsewhere classified",Fluoroscopy;<br/> X-ray of bronchus;<br/> X-ray chest NOS,,
JBF.BA.BB,JBF-Lung parenchym,BA-(Diagnostic) Imaging,BB-Radiation with contrast medium,Radiography of lung with contrast,"Mediastinal pneumogram;<br/> Nuclear medicine NEC, chest;<br/> Scan, lung",,
JBF.AD.AD,JBF-Lung parenchym,AD-Biopsy,AD-Per orifice endoscopic,Closed biopsy of lung,Closed [percutaneous] [needle] biopsy of lung;<br/> Fibre-optic (flexible) bronchoscopy with fluoroscopic guidance with biopsy;<br/> Fine needle aspiration (FNA) of lung;<br/> Thoracoscopic lung biopsy;<br/> Transbronchial lung biopsy;<br/> Transbronchoscopic needle aspiration [TBNA] of lung;<br/> Transthoracic needle biopsy of lung (TTNB),,"open biopsy of lung (<a href=""#http://id.who.int/ichi/entity/1586668694"" class=""link-open-node"" data-tsel=""Section"" data-node-id=""{#}-{1}-{7}-{JB}-{12975}"" title=""Open biopsy of lung"">JBF.AD.AA</a>)"
JBF.BA.BJ,JBF-Lung parenchym,BA-(Diagnostic) Imaging,BJ-Ultrasound,Lung ultrasonography,,,
JBF.GA.AA,JBF-Lung parenchym,GA-Destruction,AA-Open approach,Other and unspecified ablation of lung lesion or tissue,Destruction of lesion or tissue of lung;<br/> Open ablation of lung lesion or tissue;<br/> Resection of lung NOS;<br/> Wedge resection of lung;<br/>,,"bronchoscopic bronchial thermoplasty ablation of smooth airway muscle (<a href=""#http://id.who.int/ichi/entity/2086587185"" class=""link-open-node"" data-tsel=""Section"" data-node-id=""{#}-{1}-{7}-{JB}-{12964}"" title=""Endoscopic destruction of lesion or tissue of bronchus"">JBB.GA.AD</a>)"
JBF.GA.AD,JBF-Lung parenchym,GA-Destruction,AD-Per orifice endoscopic,Thoracoscopic ablation of lung lesion or tissue,Endoscopic destruction of lesion or tissue of lung,,"ablation of lung lesion or tissue, open (<a href=""#http://id.who.int/ichi/entity/555952578"" class=""link-open-node"" data-tsel=""Section"" data-node-id=""{#}-{1}-{7}-{JB}-{12985}"" title=""Other and unspecified ablation of lung lesion or tissue"">JBF.GA.AA</a>);<br/> open biopsy of lung (<a href=""#http://id.who.int/ichi/entity/1586668694"" class=""link-open-node"" data-tsel=""Section"" data-node-id=""{#}-{1}-{7}-{JB}-{12975}"" title=""Open biopsy of lung"">JBF.AD.AA</a>);<br/> percutaneous ablation of lung lesion or tissue (<a href=""#http://id.who.int/ichi/entity/515648441"" class=""link-open-node"" data-tsel=""Section"" data-node-id=""{#}-{1}-{7}-{JB}-{12987}"" title=""Percutaneous ablation of lung lesion or tissue"">JBF.GA.AE</a>);<br/> thoracoscopic ablation of lung lesion or tissue (<a href=""#http://id.who.int/ichi/entity/1825253797"" class=""link-open-node"" data-tsel=""Section"" data-node-id=""{#}-{1}-{7}-{JB}-{12986}"" title=""Thoracoscopic ablation of lung lesion or tissue"">JBF.GA.AD</a>);<br/> thoracoscopic excision of lesion or tissue of lung (<a href=""#http://id.who.int/ichi/entity/707311922"" class=""link-open-node"" data-tsel=""Section"" data-node-id=""{#}-{1}-{7}-{JB}-{12991}"" title=""Thoracoscopic excision of lesion or tissue of lung"">JBF.JI.AD</a>)"
